location,location_name,yr,week,ew,mw,value,date
31,Nebraska,2020,52,202052,41,374,2020-12-26
31,Nebraska,2020,53,202053,42,355,2021-01-02
31,Nebraska,2021,1,202101,43,410,2021-01-09
31,Nebraska,2021,2,202102,44,350,2021-01-16
31,Nebraska,2021,3,202103,45,304,2021-01-23
31,Nebraska,2021,4,202104,46,211,2021-01-30
31,Nebraska,2021,5,202105,47,186,2021-02-06
31,Nebraska,2021,6,202106,48,125,2021-02-13
31,Nebraska,2021,7,202107,49,133,2021-02-20
31,Nebraska,2021,8,202108,50,144,2021-02-27
31,Nebraska,2021,9,202109,51,103,2021-03-06
31,Nebraska,2021,10,202110,52,96,2021-03-13
31,Nebraska,2021,11,202111,53,95,2021-03-20
31,Nebraska,2021,12,202112,54,82,2021-03-27
31,Nebraska,2021,13,202113,55,103,2021-04-03
31,Nebraska,2021,14,202114,56,137,2021-04-10
31,Nebraska,2021,15,202115,57,135,2021-04-17
31,Nebraska,2021,16,202116,58,103,2021-04-24
31,Nebraska,2021,17,202117,59,112,2021-05-01
31,Nebraska,2021,18,202118,60,86,2021-05-08
31,Nebraska,2021,19,202119,61,85,2021-05-15
31,Nebraska,2021,20,202120,62,62,2021-05-22
31,Nebraska,2021,21,202121,63,48,2021-05-29
31,Nebraska,2021,22,202122,64,38,2021-06-05
31,Nebraska,2021,23,202123,65,37,2021-06-12
31,Nebraska,2021,24,202124,66,49,2021-06-19
31,Nebraska,2021,25,202125,67,27,2021-06-26
31,Nebraska,2021,26,202126,68,44,2021-07-03
31,Nebraska,2021,27,202127,69,58,2021-07-10
31,Nebraska,2021,28,202128,70,93,2021-07-17
31,Nebraska,2021,29,202129,71,111,2021-07-24
31,Nebraska,2021,30,202130,72,130,2021-07-31
31,Nebraska,2021,31,202131,73,158,2021-08-07
31,Nebraska,2021,32,202132,74,210,2021-08-14
31,Nebraska,2021,33,202133,75,234,2021-08-21
31,Nebraska,2021,34,202134,76,295,2021-08-28
31,Nebraska,2021,35,202135,77,306,2021-09-04
31,Nebraska,2021,36,202136,78,303,2021-09-11
31,Nebraska,2021,37,202137,79,370,2021-09-18
31,Nebraska,2021,38,202138,80,349,2021-09-25
31,Nebraska,2021,39,202139,81,327,2021-10-02
31,Nebraska,2021,40,202140,82,322,2021-10-09
31,Nebraska,2021,41,202141,83,323,2021-10-16
31,Nebraska,2021,42,202142,84,290,2021-10-23
31,Nebraska,2021,43,202143,85,378,2021-10-30
31,Nebraska,2021,44,202144,86,357,2021-11-06
31,Nebraska,2021,45,202145,87,377,2021-11-13
31,Nebraska,2021,46,202146,88,459,2021-11-20
31,Nebraska,2021,47,202147,89,435,2021-11-27
31,Nebraska,2021,48,202148,90,491,2021-12-04
31,Nebraska,2021,49,202149,91,442,2021-12-11
31,Nebraska,2021,50,202150,92,386,2021-12-18
31,Nebraska,2021,51,202151,93,320,2021-12-25
31,Nebraska,2021,52,202152,94,394,2022-01-01
32,Nevada,2020,1,202001,0,528,2020-01-04
32,Nevada,2020,2,202002,1,132,2020-01-05
32,Nevada,2020,29,202029,18,21,2020-07-18
32,Nevada,2020,30,202030,19,29,2020-07-25
32,Nevada,2020,31,202031,20,348,2020-08-01
32,Nevada,2020,32,202032,21,488,2020-08-08
32,Nevada,2020,33,202033,22,430,2020-08-15
32,Nevada,2020,34,202034,23,418,2020-08-22
32,Nevada,2020,35,202035,24,367,2020-08-29
32,Nevada,2020,36,202036,25,333,2020-09-05
32,Nevada,2020,37,202037,26,282,2020-09-12
32,Nevada,2020,38,202038,27,259,2020-09-19
32,Nevada,2020,39,202039,28,282,2020-09-26
32,Nevada,2020,40,202040,29,234,2020-10-03
32,Nevada,2020,41,202041,30,274,2020-10-10
32,Nevada,2020,42,202042,31,353,2020-10-17
32,Nevada,2020,43,202043,32,350,2020-10-24
32,Nevada,2020,44,202044,33,401,2020-10-31
32,Nevada,2020,45,202045,34,564,2020-11-07
32,Nevada,2020,46,202046,35,843,2020-11-14
32,Nevada,2020,47,202047,36,989,2020-11-21
32,Nevada,2020,48,202048,37,1042,2020-11-28
32,Nevada,2020,49,202049,38,1132,2020-12-05
32,Nevada,2020,50,202050,39,1272,2020-12-12
32,Nevada,2020,51,202051,40,1256,2020-12-19
32,Nevada,2020,52,202052,41,1139,2020-12-26
32,Nevada,2020,53,202053,42,1127,2021-01-02
32,Nevada,2021,1,202101,43,1170,2021-01-09
32,Nevada,2021,2,202102,44,1104,2021-01-16
32,Nevada,2021,3,202103,45,967,2021-01-23
32,Nevada,2021,4,202104,46,802,2021-01-30
32,Nevada,2021,5,202105,47,688,2021-02-06
32,Nevada,2021,6,202106,48,589,2021-02-13
32,Nevada,2021,7,202107,49,485,2021-02-20
32,Nevada,2021,8,202108,50,391,2021-02-27
32,Nevada,2021,9,202109,51,308,2021-03-06
32,Nevada,2021,10,202110,52,278,2021-03-13
32,Nevada,2021,11,202111,53,275,2021-03-20
32,Nevada,2021,12,202112,54,248,2021-03-27
32,Nevada,2021,13,202113,55,267,2021-04-03
32,Nevada,2021,14,202114,56,265,2021-04-10
32,Nevada,2021,15,202115,57,316,2021-04-17
32,Nevada,2021,16,202116,58,278,2021-04-24
32,Nevada,2021,17,202117,59,343,2021-05-01
32,Nevada,2021,18,202118,60,265,2021-05-08
32,Nevada,2021,19,202119,61,240,2021-05-15
32,Nevada,2021,20,202120,62,214,2021-05-22
32,Nevada,2021,21,202121,63,190,2021-05-29
32,Nevada,2021,22,202122,64,186,2021-06-05
32,Nevada,2021,23,202123,65,182,2021-06-12
32,Nevada,2021,24,202124,66,241,2021-06-19
32,Nevada,2021,25,202125,67,340,2021-06-26
32,Nevada,2021,26,202126,68,468,2021-07-03
32,Nevada,2021,27,202127,69,582,2021-07-10
32,Nevada,2021,28,202128,70,699,2021-07-17
32,Nevada,2021,29,202129,71,819,2021-07-24
32,Nevada,2021,30,202130,72,944,2021-07-31
32,Nevada,2021,31,202131,73,905,2021-08-07
32,Nevada,2021,32,202132,74,1011,2021-08-14
32,Nevada,2021,33,202133,75,942,2021-08-21
32,Nevada,2021,34,202134,76,898,2021-08-28
32,Nevada,2021,35,202135,77,824,2021-09-04
32,Nevada,2021,36,202136,78,785,2021-09-11
32,Nevada,2021,37,202137,79,798,2021-09-18
32,Nevada,2021,38,202138,80,641,2021-09-25
32,Nevada,2021,39,202139,81,610,2021-10-02
32,Nevada,2021,40,202140,82,595,2021-10-09
32,Nevada,2021,41,202141,83,522,2021-10-16
32,Nevada,2021,42,202142,84,480,2021-10-23
32,Nevada,2021,43,202143,85,486,2021-10-30
32,Nevada,2021,44,202144,86,533,2021-11-06
32,Nevada,2021,45,202145,87,509,2021-11-13
32,Nevada,2021,46,202146,88,467,2021-11-20
32,Nevada,2021,47,202147,89,488,2021-11-27
32,Nevada,2021,48,202148,90,493,2021-12-04
32,Nevada,2021,49,202149,91,518,2021-12-11
32,Nevada,2021,50,202150,92,520,2021-12-18
32,Nevada,2021,51,202151,93,591,2021-12-25
32,Nevada,2021,52,202152,94,781,2022-01-01
33,New Hampshire,2020,29,202029,18,6,2020-07-18
33,New Hampshire,2020,30,202030,19,37,2020-07-25
33,New Hampshire,2020,31,202031,20,27,2020-08-01
33,New Hampshire,2020,32,202032,21,12,2020-08-08
33,New Hampshire,2020,33,202033,22,18,2020-08-15
33,New Hampshire,2020,34,202034,23,207,2020-08-22
33,New Hampshire,2020,35,202035,24,264,2020-08-29
33,New Hampshire,2020,36,202036,25,128,2020-09-05
33,New Hampshire,2020,37,202037,26,8,2020-09-12
33,New Hampshire,2020,38,202038,27,9,2020-09-19
33,New Hampshire,2020,39,202039,28,23,2020-09-26
33,New Hampshire,2020,40,202040,29,19,2020-10-03
33,New Hampshire,2020,41,202041,30,16,2020-10-10
33,New Hampshire,2020,42,202042,31,21,2020-10-17
33,New Hampshire,2020,43,202043,32,20,2020-10-24
33,New Hampshire,2020,44,202044,33,33,2020-10-31
33,New Hampshire,2020,45,202045,34,34,2020-11-07
33,New Hampshire,2020,46,202046,35,75,2020-11-14
33,New Hampshire,2020,47,202047,36,88,2020-11-21
33,New Hampshire,2020,48,202048,37,142,2020-11-28
33,New Hampshire,2020,49,202049,38,188,2020-12-05
33,New Hampshire,2020,50,202050,39,300,2020-12-12
33,New Hampshire,2020,51,202051,40,259,2020-12-19
33,New Hampshire,2020,52,202052,41,257,2020-12-26
33,New Hampshire,2020,53,202053,42,303,2021-01-02
33,New Hampshire,2021,1,202101,43,260,2021-01-09
33,New Hampshire,2021,2,202102,44,227,2021-01-16
33,New Hampshire,2021,3,202103,45,209,2021-01-23
33,New Hampshire,2021,4,202104,46,160,2021-01-30
33,New Hampshire,2021,5,202105,47,138,2021-02-06
33,New Hampshire,2021,6,202106,48,98,2021-02-13
33,New Hampshire,2021,7,202107,49,82,2021-02-20
33,New Hampshire,2021,8,202108,50,78,2021-02-27
33,New Hampshire,2021,9,202109,51,80,2021-03-06
33,New Hampshire,2021,10,202110,52,80,2021-03-13
33,New Hampshire,2021,11,202111,53,79,2021-03-20
33,New Hampshire,2021,12,202112,54,79,2021-03-27
33,New Hampshire,2021,13,202113,55,94,2021-04-03
33,New Hampshire,2021,14,202114,56,110,2021-04-10
33,New Hampshire,2021,15,202115,57,142,2021-04-17
33,New Hampshire,2021,16,202116,58,108,2021-04-24
33,New Hampshire,2021,17,202117,59,74,2021-05-01
33,New Hampshire,2021,18,202118,60,90,2021-05-08
33,New Hampshire,2021,19,202119,61,50,2021-05-15
33,New Hampshire,2021,20,202120,62,67,2021-05-22
33,New Hampshire,2021,21,202121,63,48,2021-05-29
33,New Hampshire,2021,22,202122,64,27,2021-06-05
33,New Hampshire,2021,23,202123,65,22,2021-06-12
33,New Hampshire,2021,24,202124,66,22,2021-06-19
33,New Hampshire,2021,25,202125,67,9,2021-06-26
33,New Hampshire,2021,26,202126,68,12,2021-07-03
33,New Hampshire,2021,27,202127,69,22,2021-07-10
33,New Hampshire,2021,28,202128,70,17,2021-07-17
33,New Hampshire,2021,29,202129,71,33,2021-07-24
33,New Hampshire,2021,30,202130,72,27,2021-07-31
33,New Hampshire,2021,31,202131,73,46,2021-08-07
33,New Hampshire,2021,32,202132,74,70,2021-08-14
33,New Hampshire,2021,33,202133,75,119,2021-08-21
33,New Hampshire,2021,34,202134,76,143,2021-08-28
33,New Hampshire,2021,35,202135,77,147,2021-09-04
33,New Hampshire,2021,36,202136,78,124,2021-09-11
33,New Hampshire,2021,37,202137,79,107,2021-09-18
33,New Hampshire,2021,38,202138,80,126,2021-09-25
33,New Hampshire,2021,39,202139,81,133,2021-10-02
33,New Hampshire,2021,40,202140,82,116,2021-10-09
33,New Hampshire,2021,41,202141,83,155,2021-10-16
33,New Hampshire,2021,42,202142,84,175,2021-10-23
33,New Hampshire,2021,43,202143,85,177,2021-10-30
33,New Hampshire,2021,44,202144,86,197,2021-11-06
33,New Hampshire,2021,45,202145,87,235,2021-11-13
33,New Hampshire,2021,46,202146,88,269,2021-11-20
33,New Hampshire,2021,47,202147,89,311,2021-11-27
33,New Hampshire,2021,48,202148,90,384,2021-12-04
33,New Hampshire,2021,49,202149,91,408,2021-12-11
33,New Hampshire,2021,50,202150,92,339,2021-12-18
33,New Hampshire,2021,51,202151,93,309,2021-12-25
33,New Hampshire,2021,52,202152,94,310,2022-01-01
34,New Jersey,2020,29,202029,18,128,2020-07-18
34,New Jersey,2020,30,202030,19,220,2020-07-25
34,New Jersey,2020,31,202031,20,275,2020-08-01
34,New Jersey,2020,32,202032,21,75,2020-08-08
34,New Jersey,2020,33,202033,22,122,2020-08-15
34,New Jersey,2020,34,202034,23,177,2020-08-22
34,New Jersey,2020,35,202035,24,258,2020-08-29
34,New Jersey,2020,36,202036,25,218,2020-09-05
34,New Jersey,2020,37,202037,26,187,2020-09-12
34,New Jersey,2020,38,202038,27,180,2020-09-19
34,New Jersey,2020,39,202039,28,198,2020-09-26
34,New Jersey,2020,40,202040,29,273,2020-10-03
34,New Jersey,2020,41,202041,30,426,2020-10-10
34,New Jersey,2020,42,202042,31,501,2020-10-17
34,New Jersey,2020,43,202043,32,650,2020-10-24
34,New Jersey,2020,44,202044,33,769,2020-10-31
34,New Jersey,2020,45,202045,34,1092,2020-11-07
34,New Jersey,2020,46,202046,35,1756,2020-11-14
34,New Jersey,2020,47,202047,36,2314,2020-11-21
34,New Jersey,2020,48,202048,37,2497,2020-11-28
34,New Jersey,2020,49,202049,38,2885,2020-12-05
34,New Jersey,2020,50,202050,39,3069,2020-12-12
34,New Jersey,2020,51,202051,40,2912,2020-12-19
34,New Jersey,2020,52,202052,41,2918,2020-12-26
34,New Jersey,2020,53,202053,42,2882,2021-01-02
34,New Jersey,2021,1,202101,43,2980,2021-01-09
34,New Jersey,2021,2,202102,44,2982,2021-01-16
34,New Jersey,2021,3,202103,45,2618,2021-01-23
34,New Jersey,2021,4,202104,46,2361,2021-01-30
34,New Jersey,2021,5,202105,47,2311,2021-02-06
34,New Jersey,2021,6,202106,48,1815,2021-02-13
34,New Jersey,2021,7,202107,49,1574,2021-02-20
34,New Jersey,2021,8,202108,50,1650,2021-02-27
34,New Jersey,2021,9,202109,51,1545,2021-03-06
34,New Jersey,2021,10,202110,52,1723,2021-03-13
34,New Jersey,2021,11,202111,53,1777,2021-03-20
34,New Jersey,2021,12,202112,54,2170,2021-03-27
34,New Jersey,2021,13,202113,55,2172,2021-04-03
34,New Jersey,2021,14,202114,56,2177,2021-04-10
34,New Jersey,2021,15,202115,57,1780,2021-04-17
34,New Jersey,2021,16,202116,58,1551,2021-04-24
34,New Jersey,2021,17,202117,59,1190,2021-05-01
34,New Jersey,2021,18,202118,60,984,2021-05-08
34,New Jersey,2021,19,202119,61,674,2021-05-15
34,New Jersey,2021,20,202120,62,534,2021-05-22
34,New Jersey,2021,21,202121,63,431,2021-05-29
34,New Jersey,2021,22,202122,64,326,2021-06-05
34,New Jersey,2021,23,202123,65,268,2021-06-12
34,New Jersey,2021,24,202124,66,224,2021-06-19
34,New Jersey,2021,25,202125,67,239,2021-06-26
34,New Jersey,2021,26,202126,68,211,2021-07-03
34,New Jersey,2021,27,202127,69,242,2021-07-10
34,New Jersey,2021,28,202128,70,283,2021-07-17
34,New Jersey,2021,29,202129,71,369,2021-07-24
34,New Jersey,2021,30,202130,72,494,2021-07-31
34,New Jersey,2021,31,202131,73,617,2021-08-07
34,New Jersey,2021,32,202132,74,824,2021-08-14
34,New Jersey,2021,33,202133,75,988,2021-08-21
34,New Jersey,2021,34,202134,76,962,2021-08-28
34,New Jersey,2021,35,202135,77,1021,2021-09-04
34,New Jersey,2021,36,202136,78,1032,2021-09-11
34,New Jersey,2021,37,202137,79,1010,2021-09-18
34,New Jersey,2021,38,202138,80,892,2021-09-25
34,New Jersey,2021,39,202139,81,899,2021-10-02
34,New Jersey,2021,40,202140,82,752,2021-10-09
34,New Jersey,2021,41,202141,83,740,2021-10-16
34,New Jersey,2021,42,202142,84,684,2021-10-23
34,New Jersey,2021,43,202143,85,566,2021-10-30
34,New Jersey,2021,44,202144,86,532,2021-11-06
34,New Jersey,2021,45,202145,87,622,2021-11-13
34,New Jersey,2021,46,202146,88,771,2021-11-20
34,New Jersey,2021,47,202147,89,889,2021-11-27
34,New Jersey,2021,48,202148,90,1207,2021-12-04
34,New Jersey,2021,49,202149,91,1665,2021-12-11
34,New Jersey,2021,50,202150,92,1835,2021-12-18
34,New Jersey,2021,51,202151,93,2682,2021-12-25
34,New Jersey,2021,52,202152,94,4944,2022-01-01
35,New Mexico,2020,29,202029,18,110,2020-07-18
35,New Mexico,2020,30,202030,19,134,2020-07-25
35,New Mexico,2020,31,202031,20,105,2020-08-01
35,New Mexico,2020,32,202032,21,112,2020-08-08
35,New Mexico,2020,33,202033,22,81,2020-08-15
35,New Mexico,2020,34,202034,23,203,2020-08-22
35,New Mexico,2020,35,202035,24,165,2020-08-29
35,New Mexico,2020,36,202036,25,50,2020-09-05
35,New Mexico,2020,37,202037,26,56,2020-09-12
35,New Mexico,2020,38,202038,27,117,2020-09-19
35,New Mexico,2020,39,202039,28,79,2020-09-26
35,New Mexico,2020,40,202040,29,127,2020-10-03
35,New Mexico,2020,41,202041,30,149,2020-10-10
35,New Mexico,2020,42,202042,31,176,2020-10-17
35,New Mexico,2020,43,202043,32,364,2020-10-24
35,New Mexico,2020,44,202044,33,404,2020-10-31
35,New Mexico,2020,45,202045,34,558,2020-11-07
35,New Mexico,2020,46,202046,35,761,2020-11-14
35,New Mexico,2020,47,202047,36,849,2020-11-21
35,New Mexico,2020,48,202048,37,826,2020-11-28
35,New Mexico,2020,49,202049,38,969,2020-12-05
35,New Mexico,2020,50,202050,39,890,2020-12-12
35,New Mexico,2020,51,202051,40,841,2020-12-19
35,New Mexico,2020,52,202052,41,890,2020-12-26
35,New Mexico,2020,53,202053,42,835,2021-01-02
35,New Mexico,2021,1,202101,43,707,2021-01-09
35,New Mexico,2021,2,202102,44,756,2021-01-16
35,New Mexico,2021,3,202103,45,709,2021-01-23
35,New Mexico,2021,4,202104,46,591,2021-01-30
35,New Mexico,2021,5,202105,47,432,2021-02-06
35,New Mexico,2021,6,202106,48,259,2021-02-13
35,New Mexico,2021,7,202107,49,232,2021-02-20
35,New Mexico,2021,8,202108,50,170,2021-02-27
35,New Mexico,2021,9,202109,51,176,2021-03-06
35,New Mexico,2021,10,202110,52,139,2021-03-13
35,New Mexico,2021,11,202111,53,129,2021-03-20
35,New Mexico,2021,12,202112,54,116,2021-03-27
35,New Mexico,2021,13,202113,55,102,2021-04-03
35,New Mexico,2021,14,202114,56,109,2021-04-10
35,New Mexico,2021,15,202115,57,126,2021-04-17
35,New Mexico,2021,16,202116,58,122,2021-04-24
35,New Mexico,2021,17,202117,59,164,2021-05-01
35,New Mexico,2021,18,202118,60,200,2021-05-08
35,New Mexico,2021,19,202119,61,146,2021-05-15
35,New Mexico,2021,20,202120,62,173,2021-05-22
35,New Mexico,2021,21,202121,63,132,2021-05-29
35,New Mexico,2021,22,202122,64,103,2021-06-05
35,New Mexico,2021,23,202123,65,88,2021-06-12
35,New Mexico,2021,24,202124,66,99,2021-06-19
35,New Mexico,2021,25,202125,67,85,2021-06-26
35,New Mexico,2021,26,202126,68,80,2021-07-03
35,New Mexico,2021,27,202127,69,104,2021-07-10
35,New Mexico,2021,28,202128,70,99,2021-07-17
35,New Mexico,2021,29,202129,71,133,2021-07-24
35,New Mexico,2021,30,202130,72,182,2021-07-31
35,New Mexico,2021,31,202131,73,239,2021-08-07
35,New Mexico,2021,32,202132,74,318,2021-08-14
35,New Mexico,2021,33,202133,75,389,2021-08-21
35,New Mexico,2021,34,202134,76,453,2021-08-28
35,New Mexico,2021,35,202135,77,468,2021-09-04
35,New Mexico,2021,36,202136,78,379,2021-09-11
35,New Mexico,2021,37,202137,79,373,2021-09-18
35,New Mexico,2021,38,202138,80,311,2021-09-25
35,New Mexico,2021,39,202139,81,341,2021-10-02
35,New Mexico,2021,40,202140,82,364,2021-10-09
35,New Mexico,2021,41,202141,83,344,2021-10-16
35,New Mexico,2021,42,202142,84,429,2021-10-23
35,New Mexico,2021,43,202143,85,465,2021-10-30
35,New Mexico,2021,44,202144,86,460,2021-11-06
35,New Mexico,2021,45,202145,87,501,2021-11-13
35,New Mexico,2021,46,202146,88,538,2021-11-20
35,New Mexico,2021,47,202147,89,472,2021-11-27
35,New Mexico,2021,48,202148,90,552,2021-12-04
35,New Mexico,2021,49,202149,91,533,2021-12-11
35,New Mexico,2021,50,202150,92,433,2021-12-18
35,New Mexico,2021,51,202151,93,413,2021-12-25
35,New Mexico,2021,52,202152,94,445,2022-01-01
36,New York,2020,15,202015,4,0,2020-04-11
36,New York,2020,16,202016,5,1,2020-04-18
36,New York,2020,17,202017,6,0,2020-04-25
36,New York,2020,18,202018,7,1,2020-05-02
36,New York,2020,19,202019,8,1,2020-05-09
36,New York,2020,20,202020,9,1,2020-05-16
36,New York,2020,21,202021,10,5,2020-05-23
36,New York,2020,22,202022,11,1,2020-05-30
36,New York,2020,23,202023,12,3,2020-06-06
36,New York,2020,24,202024,13,1,2020-06-13
36,New York,2020,25,202025,14,0,2020-06-20
36,New York,2020,26,202026,15,0,2020-06-27
36,New York,2020,27,202027,16,0,2020-07-04
36,New York,2020,28,202028,17,0,2020-07-11
36,New York,2020,29,202029,18,270,2020-07-18
36,New York,2020,30,202030,19,575,2020-07-25
36,New York,2020,31,202031,20,524,2020-08-01
36,New York,2020,32,202032,21,526,2020-08-08
36,New York,2020,33,202033,22,520,2020-08-15
36,New York,2020,34,202034,23,887,2020-08-22
36,New York,2020,35,202035,24,507,2020-08-29
36,New York,2020,36,202036,25,509,2020-09-05
36,New York,2020,37,202037,26,604,2020-09-12
36,New York,2020,38,202038,27,607,2020-09-19
36,New York,2020,39,202039,28,708,2020-09-26
36,New York,2020,40,202040,29,867,2020-10-03
36,New York,2020,41,202041,30,957,2020-10-10
36,New York,2020,42,202042,31,1026,2020-10-17
36,New York,2020,43,202043,32,1036,2020-10-24
36,New York,2020,44,202044,33,1035,2020-10-31
36,New York,2020,45,202045,34,1811,2020-11-07
36,New York,2020,46,202046,35,2682,2020-11-14
36,New York,2020,47,202047,36,3115,2020-11-21
36,New York,2020,48,202048,37,3935,2020-11-28
36,New York,2020,49,202049,38,4717,2020-12-05
36,New York,2020,50,202050,39,5702,2020-12-12
36,New York,2020,51,202051,40,6155,2020-12-19
36,New York,2020,52,202052,41,6889,2020-12-26
36,New York,2020,53,202053,42,7211,2021-01-02
36,New York,2021,1,202101,43,7810,2021-01-09
36,New York,2021,2,202102,44,7698,2021-01-16
36,New York,2021,3,202103,45,6629,2021-01-23
36,New York,2021,4,202104,46,5987,2021-01-30
36,New York,2021,5,202105,47,5623,2021-02-06
36,New York,2021,6,202106,48,4890,2021-02-13
36,New York,2021,7,202107,49,4152,2021-02-20
36,New York,2021,8,202108,50,4234,2021-02-27
36,New York,2021,9,202109,51,3805,2021-03-06
36,New York,2021,10,202110,52,3720,2021-03-13
36,New York,2021,11,202111,53,3796,2021-03-20
36,New York,2021,12,202112,54,4024,2021-03-27
36,New York,2021,13,202113,55,3762,2021-04-03
36,New York,2021,14,202114,56,3573,2021-04-10
36,New York,2021,15,202115,57,3268,2021-04-17
36,New York,2021,16,202116,58,2755,2021-04-24
36,New York,2021,17,202117,59,2122,2021-05-01
36,New York,2021,18,202118,60,1790,2021-05-08
36,New York,2021,19,202119,61,1401,2021-05-15
36,New York,2021,20,202120,62,1199,2021-05-22
36,New York,2021,21,202121,63,951,2021-05-29
36,New York,2021,22,202122,64,699,2021-06-05
36,New York,2021,23,202123,65,588,2021-06-12
36,New York,2021,24,202124,66,471,2021-06-19
36,New York,2021,25,202125,67,416,2021-06-26
36,New York,2021,26,202126,68,378,2021-07-03
36,New York,2021,27,202127,69,384,2021-07-10
36,New York,2021,28,202128,70,468,2021-07-17
36,New York,2021,29,202129,71,636,2021-07-24
36,New York,2021,30,202130,72,849,2021-07-31
36,New York,2021,31,202131,73,1353,2021-08-07
36,New York,2021,32,202132,74,1910,2021-08-14
36,New York,2021,33,202133,75,2036,2021-08-21
36,New York,2021,34,202134,76,2128,2021-08-28
36,New York,2021,35,202135,77,2235,2021-09-04
36,New York,2021,36,202136,78,2184,2021-09-11
36,New York,2021,37,202137,79,2157,2021-09-18
36,New York,2021,38,202138,80,2062,2021-09-25
36,New York,2021,39,202139,81,1898,2021-10-02
36,New York,2021,40,202140,82,1900,2021-10-09
36,New York,2021,41,202141,83,1956,2021-10-16
36,New York,2021,42,202142,84,1777,2021-10-23
36,New York,2021,43,202143,85,1638,2021-10-30
36,New York,2021,44,202144,86,1634,2021-11-06
36,New York,2021,45,202145,87,1856,2021-11-13
36,New York,2021,46,202146,88,2303,2021-11-20
36,New York,2021,47,202147,89,2676,2021-11-27
36,New York,2021,48,202148,90,3100,2021-12-04
36,New York,2021,49,202149,91,3344,2021-12-11
36,New York,2021,50,202150,92,3568,2021-12-18
36,New York,2021,51,202151,93,5206,2021-12-25
36,New York,2021,52,202152,94,8667,2022-01-01
37,North Carolina,2020,29,202029,18,497,2020-07-18
37,North Carolina,2020,30,202030,19,914,2020-07-25
37,North Carolina,2020,31,202031,20,1020,2020-08-01
37,North Carolina,2020,32,202032,21,994,2020-08-08
37,North Carolina,2020,33,202033,22,598,2020-08-15
37,North Carolina,2020,34,202034,23,779,2020-08-22
37,North Carolina,2020,35,202035,24,2062,2020-08-29
37,North Carolina,2020,36,202036,25,1334,2020-09-05
37,North Carolina,2020,37,202037,26,678,2020-09-12
37,North Carolina,2020,38,202038,27,647,2020-09-19
37,North Carolina,2020,39,202039,28,683,2020-09-26
37,North Carolina,2020,40,202040,29,719,2020-10-03
37,North Carolina,2020,41,202041,30,1018,2020-10-10
37,North Carolina,2020,42,202042,31,1028,2020-10-17
37,North Carolina,2020,43,202043,32,1013,2020-10-24
37,North Carolina,2020,44,202044,33,991,2020-10-31
37,North Carolina,2020,45,202045,34,1109,2020-11-07
37,North Carolina,2020,46,202046,35,1263,2020-11-14
37,North Carolina,2020,47,202047,36,1497,2020-11-21
37,North Carolina,2020,48,202048,37,1583,2020-11-28
37,North Carolina,2020,49,202049,38,1921,2020-12-05
37,North Carolina,2020,50,202050,39,2177,2020-12-12
37,North Carolina,2020,51,202051,40,2343,2020-12-19
37,North Carolina,2020,52,202052,41,2600,2020-12-26
37,North Carolina,2020,53,202053,42,2816,2021-01-02
37,North Carolina,2021,1,202101,43,3206,2021-01-09
37,North Carolina,2021,2,202102,44,3098,2021-01-16
37,North Carolina,2021,3,202103,45,2677,2021-01-23
37,North Carolina,2021,4,202104,46,2320,2021-01-30
37,North Carolina,2021,5,202105,47,1843,2021-02-06
37,North Carolina,2021,6,202106,48,1513,2021-02-13
37,North Carolina,2021,7,202107,49,1182,2021-02-20
37,North Carolina,2021,8,202108,50,987,2021-02-27
37,North Carolina,2021,9,202109,51,826,2021-03-06
37,North Carolina,2021,10,202110,52,814,2021-03-13
37,North Carolina,2021,11,202111,53,734,2021-03-20
37,North Carolina,2021,12,202112,54,712,2021-03-27
37,North Carolina,2021,13,202113,55,774,2021-04-03
37,North Carolina,2021,14,202114,56,768,2021-04-10
37,North Carolina,2021,15,202115,57,931,2021-04-17
37,North Carolina,2021,16,202116,58,935,2021-04-24
37,North Carolina,2021,17,202117,59,858,2021-05-01
37,North Carolina,2021,18,202118,60,752,2021-05-08
37,North Carolina,2021,19,202119,61,719,2021-05-15
37,North Carolina,2021,20,202120,62,570,2021-05-22
37,North Carolina,2021,21,202121,63,538,2021-05-29
37,North Carolina,2021,22,202122,64,453,2021-06-05
37,North Carolina,2021,23,202123,65,378,2021-06-12
37,North Carolina,2021,24,202124,66,360,2021-06-19
37,North Carolina,2021,25,202125,67,314,2021-06-26
37,North Carolina,2021,26,202126,68,320,2021-07-03
37,North Carolina,2021,27,202127,69,339,2021-07-10
37,North Carolina,2021,28,202128,70,511,2021-07-17
37,North Carolina,2021,29,202129,71,769,2021-07-24
37,North Carolina,2021,30,202130,72,1117,2021-07-31
37,North Carolina,2021,31,202131,73,1532,2021-08-07
37,North Carolina,2021,32,202132,74,2126,2021-08-14
37,North Carolina,2021,33,202133,75,2457,2021-08-21
37,North Carolina,2021,34,202134,76,2599,2021-08-28
37,North Carolina,2021,35,202135,77,2714,2021-09-04
37,North Carolina,2021,36,202136,78,2568,2021-09-11
37,North Carolina,2021,37,202137,79,2358,2021-09-18
37,North Carolina,2021,38,202138,80,2249,2021-09-25
37,North Carolina,2021,39,202139,81,1759,2021-10-02
37,North Carolina,2021,40,202140,82,1602,2021-10-09
37,North Carolina,2021,41,202141,83,1363,2021-10-16
37,North Carolina,2021,42,202142,84,903,2021-10-23
37,North Carolina,2021,43,202143,85,790,2021-10-30
