"","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","forecast_count","value","model","forecast_date","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"3075","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.7,15,187,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3076","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.75,15,191,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3077","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.8,15,195,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3078","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.85,15,202.339488128781,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3079","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.9,15,220.925482306239,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3080","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.95,15,234.85,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3081","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.975,15,239.13,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3082","37","2","wk","inc flu hosp",2022-01-22,"quantile",0.99,15,261,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3083","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.01,15,35,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3084","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.025,15,42,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3085","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.05,15,56,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3086","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.1,15,63,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3087","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.15,15,77,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3088","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.2,15,84,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3089","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.25,15,91,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3090","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.3,15,127,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3091","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.35,15,130,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3092","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.4,15,132,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3093","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.45,15,140.479711817903,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3094","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.5,15,159.7239073202,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3095","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.55,15,174,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3096","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.6,15,178,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3097","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.65,15,182,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3098","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.7,15,187,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3099","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.75,15,192,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3100","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.8,15,201.343964176886,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3101","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.85,15,220.059055117904,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3102","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.9,15,242.8893563278,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3103","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.95,15,264.48,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3104","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.975,15,272.59,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3105","37","3","wk","inc flu hosp",2022-01-29,"quantile",0.99,15,286.98,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3106","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.01,15,32.82343,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3107","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.025,15,34.12445,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3108","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.05,15,49,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3109","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.1,15,63,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3110","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.15,15,70,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3111","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.2,15,78,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3112","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.25,15,84,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3113","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.3,15,91,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3114","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.35,15,98,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3115","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.4,15,110.816497089913,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3116","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.45,15,136,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3117","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.5,15,154.445856979781,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3118","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.55,15,170,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3119","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.6,15,175,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3120","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.65,15,180,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3121","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.7,15,186,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3122","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.75,15,191.079087503605,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3123","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.8,15,213.667353030566,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3124","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.85,15,239.402925964213,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3125","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.9,15,264.16,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3126","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.95,15,278.86,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3127","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.975,15,292.56,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3128","37","4","wk","inc flu hosp",2022-02-05,"quantile",0.99,15,304.11,"Flusight-ensemble",2022-01-10,"North Carolina",10488084,"state","nc","NC","North Carolina"
"3129","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.01,15,20.01,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3130","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.025,15,22.26,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3131","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.05,15,24.6259,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3132","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.1,15,26.92,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3133","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.15,15,28.8,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3134","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.2,15,30.64,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3135","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.25,15,32.07,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3136","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.3,15,32.95,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3137","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.35,15,34.2,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3138","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.4,15,36,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3139","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.45,15,38,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3140","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.5,15,40,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3141","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.55,15,43,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3142","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.6,15,45,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3143","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.65,15,45,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3144","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.7,15,46,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3145","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.75,15,46,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3146","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.8,15,47,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3147","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.85,15,48,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3148","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.9,15,50.8685143577392,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3149","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.95,15,55.7028234439777,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3150","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.975,15,59.3702411830643,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3151","38","1","wk","inc flu hosp",2022-01-15,"quantile",0.99,15,72.045011718566,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3152","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.01,15,9.3,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3153","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.025,15,13.2610533085767,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3154","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.05,15,16.4,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3155","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.1,15,22,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3156","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.15,15,27,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3157","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.2,15,31,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3158","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.25,15,34,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3159","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.3,15,37,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3160","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.35,15,38,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3161","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.4,15,39,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3162","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.45,15,40,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3163","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.5,15,42,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3164","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.55,15,44,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3165","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.6,15,45,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3166","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.65,15,45,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3167","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.7,15,46,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3168","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.75,15,47,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3169","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.8,15,48,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3170","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.85,15,49,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3171","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.9,15,51,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3172","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.95,15,53,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3173","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.975,15,59.97252,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3174","38","2","wk","inc flu hosp",2022-01-22,"quantile",0.99,15,110.472931247235,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3175","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.01,15,11,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3176","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.025,15,15,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3177","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.05,15,21,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3178","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.1,15,28,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3179","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.15,15,34,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3180","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.2,15,35,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3181","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.25,15,36,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3182","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.3,15,37,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3183","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.35,15,37,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3184","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.4,15,38,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3185","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.45,15,38,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3186","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.5,15,43,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3187","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.55,15,44,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3188","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.6,15,45,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3189","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.65,15,46,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3190","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.7,15,47,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3191","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.75,15,48,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3192","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.8,15,49,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3193","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.85,15,50,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3194","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.9,15,52,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3195","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.95,15,58.652863,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3196","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.975,15,68.664215,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3197","38","3","wk","inc flu hosp",2022-01-29,"quantile",0.99,15,138.450093584233,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3198","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.01,15,16.0542594157851,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3199","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.025,15,21,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3200","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.05,15,26.95,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3201","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.1,15,28,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3202","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.15,15,30,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3203","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.2,15,31,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3204","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.25,15,32,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3205","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.3,15,33,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3206","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.35,15,34,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3207","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.4,15,34,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3208","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.45,15,35,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3209","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.5,15,41,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3210","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.55,15,44,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3211","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.6,15,46.9772483876811,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3212","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.65,15,64.3017929750959,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3213","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.7,15,77,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3214","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.75,15,91,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3215","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.8,15,101,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3216","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.85,15,108,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3217","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.9,15,118,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3218","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.95,15,133,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3219","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.975,15,149,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3220","38","4","wk","inc flu hosp",2022-02-05,"quantile",0.99,15,162.544379819598,"Flusight-ensemble",2022-01-10,"North Dakota",762062,"state","nd","ND","North Dakota"
"3221","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.01,15,53.16633,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3222","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.025,15,59.94078,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3223","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.05,15,65.43716,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3224","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.1,15,84.9147,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3225","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.15,15,89.3188,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3226","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.2,15,92.486,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3227","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.25,15,95.3217,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3228","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.3,15,97.8024,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3229","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.35,15,100.1167,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3230","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.4,15,112.7,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3231","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.45,15,114.2,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3232","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.5,15,124.8,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3233","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.55,15,131.3,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3234","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.6,15,132.6,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3235","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.65,15,136.4,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3236","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.7,15,138.5,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3237","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.75,15,143,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
"3238","39","1","wk","inc flu hosp",2022-01-15,"quantile",0.8,15,146,"Flusight-ensemble",2022-01-10,"Ohio",11689100,"state","oh","OH","Ohio"
