date,location,location_name,value
2021-05-29,24,Maryland,0
2021-05-29,23,Maine,0
2021-05-29,26,Michigan,2
2021-05-29,27,Minnesota,0
2021-05-29,29,Missouri,3
2021-05-29,28,Mississippi,10
2021-05-29,30,Montana,0
2021-05-29,37,North Carolina,6
2021-05-29,38,North Dakota,1
2021-05-29,31,Nebraska,0
2021-05-29,33,New Hampshire,0
2021-05-29,34,New Jersey,3
2021-05-29,35,New Mexico,0
2021-05-29,32,Nevada,1
2021-05-29,36,New York,16
2021-05-29,39,Ohio,3
2021-05-29,40,Oklahoma,20
2021-05-29,41,Oregon,1
2021-05-29,42,Pennsylvania,26
2021-05-29,72,Puerto Rico,6
2021-05-29,44,Rhode Island,0
2021-05-29,45,South Carolina,10
2021-05-29,46,South Dakota,2
2021-05-29,47,Tennessee,6
2021-05-29,48,Texas,26
2021-05-29,US,US,295
2021-05-29,49,Utah,0
2021-05-29,51,Virginia,27
2021-05-29,78,Virgin Islands,0
2021-05-29,50,Vermont,0
2021-05-29,53,Washington,0
2021-05-29,55,Wisconsin,4
2021-05-29,54,West Virginia,5
2021-05-29,56,Wyoming,0
2021-06-05,02,Alaska,7
2021-06-05,01,Alabama,20
2021-06-05,05,Arkansas,7
2021-06-05,04,Arizona,13
2021-06-05,06,California,7
2021-06-05,08,Colorado,0
2021-06-05,09,Connecticut,0
2021-06-05,11,District of Columbia,0
2021-06-05,10,Delaware,0
2021-06-05,12,Florida,29
2021-06-05,13,Georgia,12
2021-06-05,15,Hawaii,0
2021-06-05,19,Iowa,0
2021-06-05,16,Idaho,1
2021-06-05,17,Illinois,3
2021-06-05,18,Indiana,9
2021-06-05,20,Kansas,0
2021-06-05,21,Kentucky,4
2021-06-05,22,Louisiana,9
2021-06-05,25,Massachusetts,0
2021-06-05,24,Maryland,0
2021-06-05,23,Maine,0
2021-06-05,26,Michigan,1
2021-06-05,27,Minnesota,0
2021-06-05,29,Missouri,0
2021-06-05,28,Mississippi,10
2021-06-05,30,Montana,0
2021-06-05,37,North Carolina,6
2021-06-05,38,North Dakota,0
2021-06-05,31,Nebraska,0
2021-06-05,33,New Hampshire,0
2021-06-05,34,New Jersey,2
2021-06-05,35,New Mexico,9
2021-06-05,32,Nevada,0
2021-06-05,36,New York,14
2021-06-05,39,Ohio,0
2021-06-05,40,Oklahoma,10
2021-06-05,41,Oregon,0
2021-06-05,42,Pennsylvania,11
2021-06-05,72,Puerto Rico,10
2021-06-05,44,Rhode Island,0
2021-06-05,45,South Carolina,17
2021-06-05,46,South Dakota,0
2021-06-05,47,Tennessee,25
2021-06-05,48,Texas,32
2021-06-05,US,US,286
2021-06-05,49,Utah,0
2021-06-05,51,Virginia,17
2021-06-05,78,Virgin Islands,0
2021-06-05,50,Vermont,0
2021-06-05,53,Washington,0
2021-06-05,55,Wisconsin,1
2021-06-05,54,West Virginia,0
2021-06-05,56,Wyoming,0
2021-06-12,02,Alaska,7
2021-06-12,01,Alabama,19
2021-06-12,05,Arkansas,7
2021-06-12,04,Arizona,3
2021-06-12,06,California,4
2021-06-12,08,Colorado,0
2021-06-12,09,Connecticut,0
2021-06-12,11,District of Columbia,0
2021-06-12,10,Delaware,0
2021-06-12,12,Florida,16
2021-06-12,13,Georgia,6
2021-06-12,15,Hawaii,0
2021-06-12,19,Iowa,1
2021-06-12,16,Idaho,0
2021-06-12,17,Illinois,1
2021-06-12,18,Indiana,5
2021-06-12,20,Kansas,0
2021-06-12,21,Kentucky,1
2021-06-12,22,Louisiana,8
2021-06-12,25,Massachusetts,0
2021-06-12,24,Maryland,1
2021-06-12,23,Maine,0
2021-06-12,26,Michigan,0
2021-06-12,27,Minnesota,0
2021-06-12,29,Missouri,15
2021-06-12,28,Mississippi,13
2021-06-12,30,Montana,0
2021-06-12,37,North Carolina,10
2021-06-12,38,North Dakota,0
2021-06-12,31,Nebraska,0
2021-06-12,33,New Hampshire,0
2021-06-12,34,New Jersey,11
2021-06-12,35,New Mexico,6
2021-06-12,32,Nevada,2
2021-06-12,36,New York,5
2021-06-12,39,Ohio,4
2021-06-12,40,Oklahoma,11
2021-06-12,41,Oregon,0
2021-06-12,42,Pennsylvania,22
2021-06-12,72,Puerto Rico,11
2021-06-12,44,Rhode Island,0
2021-06-12,45,South Carolina,5
2021-06-12,46,South Dakota,9
2021-06-12,47,Tennessee,6
2021-06-12,48,Texas,28
2021-06-12,US,US,276
2021-06-12,49,Utah,0
2021-06-12,51,Virginia,28
2021-06-12,78,Virgin Islands,0
2021-06-12,50,Vermont,0
2021-06-12,53,Washington,0
2021-06-12,55,Wisconsin,1
2021-06-12,54,West Virginia,0
2021-06-12,56,Wyoming,10
2021-06-19,02,Alaska,7
2021-06-19,01,Alabama,20
2021-06-19,05,Arkansas,4
2021-06-19,04,Arizona,9
2021-06-19,06,California,9
2021-06-19,08,Colorado,0
2021-06-19,09,Connecticut,0
2021-06-19,11,District of Columbia,0
2021-06-19,10,Delaware,0
2021-06-19,12,Florida,28
2021-06-19,13,Georgia,4
2021-06-19,15,Hawaii,0
2021-06-19,19,Iowa,0
2021-06-19,16,Idaho,0
2021-06-19,17,Illinois,3
2021-06-19,18,Indiana,2
2021-06-19,20,Kansas,0
2021-06-19,21,Kentucky,1
2021-06-19,22,Louisiana,10
2021-06-19,25,Massachusetts,0
2021-06-19,24,Maryland,2
2021-06-19,23,Maine,0
2021-06-19,26,Michigan,0
2021-06-19,27,Minnesota,1
2021-06-19,29,Missouri,0
2021-06-19,28,Mississippi,9
2021-06-19,30,Montana,1
2021-06-19,37,North Carolina,5
2021-06-19,38,North Dakota,1
2021-06-19,31,Nebraska,0
2021-06-19,33,New Hampshire,5
2021-06-19,34,New Jersey,18
2021-06-19,35,New Mexico,6
2021-06-19,32,Nevada,7
2021-06-19,36,New York,1
2021-06-19,39,Ohio,2
2021-06-19,40,Oklahoma,6
2021-06-19,41,Oregon,1
2021-06-19,42,Pennsylvania,9
2021-06-19,72,Puerto Rico,19
2021-06-19,44,Rhode Island,0
2021-06-19,45,South Carolina,0
2021-06-19,46,South Dakota,4
2021-06-19,47,Tennessee,6
2021-06-19,48,Texas,30
2021-06-19,US,US,262
2021-06-19,49,Utah,5
2021-06-19,51,Virginia,20
2021-06-19,78,Virgin Islands,0
2021-06-19,50,Vermont,0
2021-06-19,53,Washington,0
2021-06-19,55,Wisconsin,0
2021-06-19,54,West Virginia,5
2021-06-19,56,Wyoming,2
2021-06-26,02,Alaska,7
2021-06-26,01,Alabama,13
2021-06-26,05,Arkansas,3
2021-06-26,04,Arizona,3
2021-06-26,06,California,15
2021-06-26,08,Colorado,0
2021-06-26,09,Connecticut,0
2021-06-26,11,District of Columbia,0
2021-06-26,10,Delaware,0
2021-06-26,12,Florida,35
2021-06-26,13,Georgia,2
2021-06-26,15,Hawaii,0
2021-06-26,19,Iowa,0
2021-06-26,16,Idaho,1
2021-06-26,17,Illinois,5
2021-06-26,18,Indiana,13
2021-06-26,20,Kansas,4
2021-06-26,21,Kentucky,1
2021-06-26,22,Louisiana,3
2021-06-26,25,Massachusetts,1
2021-06-26,24,Maryland,12
2021-06-26,23,Maine,0
2021-06-26,26,Michigan,0
2021-06-26,27,Minnesota,0
2021-06-26,29,Missouri,2
2021-06-26,28,Mississippi,9
2021-06-26,30,Montana,0
2021-06-26,37,North Carolina,7
2021-06-26,38,North Dakota,3
2021-06-26,31,Nebraska,0
2021-06-26,33,New Hampshire,0
2021-06-26,34,New Jersey,2
2021-06-26,35,New Mexico,0
2021-06-26,32,Nevada,2
2021-06-26,36,New York,0
2021-06-26,39,Ohio,0
2021-06-26,40,Oklahoma,6
2021-06-26,41,Oregon,0
2021-06-26,42,Pennsylvania,13
2021-06-26,72,Puerto Rico,19
2021-06-26,44,Rhode Island,0
2021-06-26,45,South Carolina,0
2021-06-26,46,South Dakota,2
2021-06-26,47,Tennessee,5
2021-06-26,48,Texas,43
2021-06-26,US,US,253
2021-06-26,49,Utah,0
2021-06-26,51,Virginia,22
2021-06-26,78,Virgin Islands,0
2021-06-26,50,Vermont,0
2021-06-26,53,Washington,0
2021-06-26,55,Wisconsin,0
2021-06-26,54,West Virginia,0
2021-06-26,56,Wyoming,0
2021-07-03,02,Alaska,7
2021-07-03,01,Alabama,18
2021-07-03,05,Arkansas,1
2021-07-03,04,Arizona,13
2021-07-03,06,California,5
2021-07-03,08,Colorado,1
2021-07-03,09,Connecticut,0
2021-07-03,11,District of Columbia,0
2021-07-03,10,Delaware,0
2021-07-03,12,Florida,25
2021-07-03,13,Georgia,13
2021-07-03,15,Hawaii,0
2021-07-03,19,Iowa,0
2021-07-03,16,Idaho,0
2021-07-03,17,Illinois,6
2021-07-03,18,Indiana,3
2021-07-03,20,Kansas,1
2021-07-03,21,Kentucky,0
2021-07-03,22,Louisiana,5
2021-07-03,25,Massachusetts,0
2021-07-03,24,Maryland,2
2021-07-03,23,Maine,0
2021-07-03,26,Michigan,0
2021-07-03,27,Minnesota,0
2021-07-03,29,Missouri,6
2021-07-03,28,Mississippi,7
2021-07-03,30,Montana,0
2021-07-03,37,North Carolina,5
2021-07-03,38,North Dakota,0
2021-07-03,31,Nebraska,0
2021-07-03,33,New Hampshire,0
2021-07-03,34,New Jersey,8
2021-07-03,35,New Mexico,0
2021-07-03,32,Nevada,1
2021-07-03,36,New York,2
2021-07-03,39,Ohio,7
2021-07-03,40,Oklahoma,5
2021-07-03,41,Oregon,1
2021-07-03,42,Pennsylvania,11
2021-07-03,72,Puerto Rico,19
2021-07-03,44,Rhode Island,0
2021-07-03,45,South Carolina,0
2021-07-03,46,South Dakota,2
2021-07-03,47,Tennessee,1
2021-07-03,48,Texas,58
2021-07-03,US,US,249
2021-07-03,49,Utah,2
2021-07-03,51,Virginia,14
2021-07-03,78,Virgin Islands,0
2021-07-03,50,Vermont,0
2021-07-03,53,Washington,0
2021-07-03,55,Wisconsin,0
2021-07-03,54,West Virginia,0
2021-07-03,56,Wyoming,0
2021-07-10,02,Alaska,7
2021-07-10,01,Alabama,14
2021-07-10,05,Arkansas,2
2021-07-10,04,Arizona,1
2021-07-10,06,California,9
2021-07-10,08,Colorado,5
2021-07-10,09,Connecticut,0
2021-07-10,11,District of Columbia,1
2021-07-10,10,Delaware,0
2021-07-10,12,Florida,34
2021-07-10,13,Georgia,2
2021-07-10,15,Hawaii,1
2021-07-10,19,Iowa,0
2021-07-10,16,Idaho,0
2021-07-10,17,Illinois,3
2021-07-10,18,Indiana,8
2021-07-10,20,Kansas,0
2021-07-10,21,Kentucky,5
2021-07-10,22,Louisiana,10
2021-07-10,25,Massachusetts,0
2021-07-10,24,Maryland,0
2021-07-10,23,Maine,0
2021-07-10,26,Michigan,0
2021-07-10,27,Minnesota,0
2021-07-10,29,Missouri,3
2021-07-10,28,Mississippi,1
2021-07-10,30,Montana,0
2021-07-10,37,North Carolina,3
2021-07-10,38,North Dakota,4
2021-07-10,31,Nebraska,0
2021-07-10,33,New Hampshire,0
2021-07-10,34,New Jersey,8
2021-07-10,35,New Mexico,0
2021-07-10,32,Nevada,2
2021-07-10,36,New York,1
2021-07-10,39,Ohio,0
2021-07-10,40,Oklahoma,6
2021-07-10,41,Oregon,1
2021-07-10,42,Pennsylvania,10
2021-07-10,72,Puerto Rico,27
2021-07-10,44,Rhode Island,0
2021-07-10,45,South Carolina,5
2021-07-10,46,South Dakota,4
2021-07-10,47,Tennessee,3
2021-07-10,48,Texas,85
2021-07-10,US,US,287
2021-07-10,49,Utah,0
2021-07-10,51,Virginia,22
2021-07-10,78,Virgin Islands,0
2021-07-10,50,Vermont,0
2021-07-10,53,Washington,0
2021-07-10,55,Wisconsin,0
2021-07-10,54,West Virginia,0
2021-07-10,56,Wyoming,0
2021-07-17,02,Alaska,7
2021-07-17,01,Alabama,18
2021-07-17,05,Arkansas,0
2021-07-17,04,Arizona,5
2021-07-17,06,California,14
2021-07-17,08,Colorado,0
2021-07-17,09,Connecticut,0
2021-07-17,11,District of Columbia,0
2021-07-17,10,Delaware,0
2021-07-17,12,Florida,53
2021-07-17,13,Georgia,5
2021-07-17,15,Hawaii,1
2021-07-17,19,Iowa,0
2021-07-17,16,Idaho,0
2021-07-17,17,Illinois,10
2021-07-17,18,Indiana,11
2021-07-17,20,Kansas,9
2021-07-17,21,Kentucky,0
2021-07-17,22,Louisiana,11
2021-07-17,25,Massachusetts,0
2021-07-17,24,Maryland,0
2021-07-17,23,Maine,0
2021-07-17,26,Michigan,1
2021-07-17,27,Minnesota,0
2021-07-17,29,Missouri,2
2021-07-17,28,Mississippi,6
2021-07-17,30,Montana,0
2021-07-17,37,North Carolina,8
2021-07-17,38,North Dakota,2
2021-07-17,31,Nebraska,0
2021-07-17,33,New Hampshire,0
2021-07-17,34,New Jersey,2
2021-07-17,35,New Mexico,2
2021-07-17,32,Nevada,4
2021-07-17,36,New York,3
2021-07-17,39,Ohio,0
2021-07-17,40,Oklahoma,17
2021-07-17,41,Oregon,0
2021-07-17,42,Pennsylvania,8
2021-07-17,72,Puerto Rico,16
2021-07-17,44,Rhode Island,0
2021-07-17,45,South Carolina,0
2021-07-17,46,South Dakota,2
2021-07-17,47,Tennessee,7
2021-07-17,48,Texas,97
2021-07-17,US,US,348
2021-07-17,49,Utah,1
2021-07-17,51,Virginia,20
2021-07-17,78,Virgin Islands,0
2021-07-17,50,Vermont,0
2021-07-17,53,Washington,0
2021-07-17,55,Wisconsin,0
2021-07-17,54,West Virginia,6
2021-07-17,56,Wyoming,0
2021-07-24,02,Alaska,8
2021-07-24,01,Alabama,20
2021-07-24,05,Arkansas,4
2021-07-24,04,Arizona,5
2021-07-24,06,California,8
2021-07-24,08,Colorado,1
2021-07-24,09,Connecticut,0
2021-07-24,11,District of Columbia,0
2021-07-24,10,Delaware,0
2021-07-24,12,Florida,30
2021-07-24,13,Georgia,12
2021-07-24,15,Hawaii,0
2021-07-24,19,Iowa,0
2021-07-24,16,Idaho,0
2021-07-24,17,Illinois,6
2021-07-24,18,Indiana,10
2021-07-24,20,Kansas,1
2021-07-24,21,Kentucky,4
2021-07-24,22,Louisiana,1
2021-07-24,25,Massachusetts,4
2021-07-24,24,Maryland,1
2021-07-24,23,Maine,0
2021-07-24,26,Michigan,0
2021-07-24,27,Minnesota,0
2021-07-24,29,Missouri,3
2021-07-24,28,Mississippi,6
2021-07-24,30,Montana,0
2021-07-24,37,North Carolina,8
2021-07-24,38,North Dakota,1
2021-07-24,31,Nebraska,0
2021-07-24,33,New Hampshire,0
2021-07-24,34,New Jersey,9
2021-07-24,35,New Mexico,2
2021-07-24,32,Nevada,1
2021-07-24,36,New York,1
2021-07-24,39,Ohio,0
2021-07-24,40,Oklahoma,7
2021-07-24,41,Oregon,0
2021-07-24,42,Pennsylvania,15
2021-07-24,72,Puerto Rico,18
2021-07-24,44,Rhode Island,0
2021-07-24,45,South Carolina,7
2021-07-24,46,South Dakota,1
2021-07-24,47,Tennessee,1
2021-07-24,48,Texas,96
2021-07-24,US,US,318
2021-07-24,49,Utah,1
2021-07-24,51,Virginia,24
2021-07-24,78,Virgin Islands,0
2021-07-24,50,Vermont,0
2021-07-24,53,Washington,1
2021-07-24,55,Wisconsin,0
2021-07-24,54,West Virginia,1
2021-07-24,56,Wyoming,0
2021-07-31,02,Alaska,7
2021-07-31,01,Alabama,31
2021-07-31,05,Arkansas,6
2021-07-31,04,Arizona,4
2021-07-31,06,California,10
2021-07-31,08,Colorado,2
2021-07-31,09,Connecticut,1
2021-07-31,11,District of Columbia,0
2021-07-31,10,Delaware,1
2021-07-31,12,Florida,41
2021-07-31,13,Georgia,9
2021-07-31,15,Hawaii,1
2021-07-31,19,Iowa,0
2021-07-31,16,Idaho,0
2021-07-31,17,Illinois,9
2021-07-31,18,Indiana,29
2021-07-31,20,Kansas,4
2021-07-31,21,Kentucky,5
2021-07-31,22,Louisiana,16
2021-07-31,25,Massachusetts,5
2021-07-31,24,Maryland,1
2021-07-31,23,Maine,0
2021-07-31,26,Michigan,0
2021-07-31,27,Minnesota,0
2021-07-31,29,Missouri,3
2021-07-31,28,Mississippi,3
2021-07-31,30,Montana,0
2021-07-31,37,North Carolina,10
2021-07-31,38,North Dakota,3
2021-07-31,31,Nebraska,0
2021-07-31,33,New Hampshire,0
2021-07-31,34,New Jersey,5
2021-07-31,35,New Mexico,2
2021-07-31,32,Nevada,0
2021-07-31,36,New York,0
2021-07-31,39,Ohio,10
2021-07-31,40,Oklahoma,12
2021-07-31,41,Oregon,0
2021-07-31,42,Pennsylvania,15
2021-07-31,72,Puerto Rico,18
2021-07-31,44,Rhode Island,0
2021-07-31,45,South Carolina,8
2021-07-31,46,South Dakota,1
2021-07-31,47,Tennessee,5
2021-07-31,48,Texas,54
2021-07-31,US,US,356
2021-07-31,49,Utah,1
2021-07-31,51,Virginia,22
2021-07-31,78,Virgin Islands,0
2021-07-31,50,Vermont,0
2021-07-31,53,Washington,0
2021-07-31,55,Wisconsin,1
2021-07-31,54,West Virginia,1
2021-07-31,56,Wyoming,0
2021-08-07,02,Alaska,7
2021-08-07,01,Alabama,21
2021-08-07,05,Arkansas,5
2021-08-07,04,Arizona,4
2021-08-07,06,California,16
2021-08-07,08,Colorado,4
2021-08-07,09,Connecticut,0
2021-08-07,11,District of Columbia,0
2021-08-07,10,Delaware,0
2021-08-07,12,Florida,49
2021-08-07,13,Georgia,13
2021-08-07,15,Hawaii,1
2021-08-07,19,Iowa,2
2021-08-07,16,Idaho,0
2021-08-07,17,Illinois,5
2021-08-07,18,Indiana,30
2021-08-07,20,Kansas,4
2021-08-07,21,Kentucky,5
2021-08-07,22,Louisiana,17
2021-08-07,25,Massachusetts,3
2021-08-07,24,Maryland,1
2021-08-07,23,Maine,0
2021-08-07,26,Michigan,3
2021-08-07,27,Minnesota,0
2021-08-07,29,Missouri,3
2021-08-07,28,Mississippi,0
2021-08-07,30,Montana,0
2021-08-07,37,North Carolina,5
2021-08-07,38,North Dakota,3
2021-08-07,31,Nebraska,0
2021-08-07,33,New Hampshire,1
2021-08-07,34,New Jersey,5
2021-08-07,35,New Mexico,5
2021-08-07,32,Nevada,0
2021-08-07,36,New York,8
2021-08-07,39,Ohio,29
2021-08-07,40,Oklahoma,22
2021-08-07,41,Oregon,0
2021-08-07,42,Pennsylvania,17
2021-08-07,72,Puerto Rico,25
2021-08-07,44,Rhode Island,0
2021-08-07,45,South Carolina,3
2021-08-07,46,South Dakota,0
2021-08-07,47,Tennessee,4
2021-08-07,48,Texas,41
2021-08-07,US,US,388
2021-08-07,49,Utah,2
2021-08-07,51,Virginia,21
2021-08-07,78,Virgin Islands,0
2021-08-07,50,Vermont,0
2021-08-07,53,Washington,1
2021-08-07,55,Wisconsin,1
2021-08-07,54,West Virginia,2
2021-08-07,56,Wyoming,0
2021-08-14,02,Alaska,7
2021-08-14,01,Alabama,18
2021-08-14,05,Arkansas,3
2021-08-14,04,Arizona,18
2021-08-14,06,California,12
2021-08-14,08,Colorado,2
2021-08-14,09,Connecticut,0
2021-08-14,11,District of Columbia,0
2021-08-14,10,Delaware,0
2021-08-14,12,Florida,43
2021-08-14,13,Georgia,14
2021-08-14,15,Hawaii,2
2021-08-14,19,Iowa,0
2021-08-14,16,Idaho,1
2021-08-14,17,Illinois,6
2021-08-14,18,Indiana,26
2021-08-14,20,Kansas,1
2021-08-14,21,Kentucky,3
2021-08-14,22,Louisiana,7
2021-08-14,25,Massachusetts,7
2021-08-14,24,Maryland,0
2021-08-14,23,Maine,0
2021-08-14,26,Michigan,0
2021-08-14,27,Minnesota,0
2021-08-14,29,Missouri,3
2021-08-14,28,Mississippi,4
2021-08-14,30,Montana,0
2021-08-14,37,North Carolina,15
2021-08-14,38,North Dakota,3
2021-08-14,31,Nebraska,0
2021-08-14,33,New Hampshire,0
2021-08-14,34,New Jersey,5
2021-08-14,35,New Mexico,1
2021-08-14,32,Nevada,4
2021-08-14,36,New York,7
2021-08-14,39,Ohio,1
2021-08-14,40,Oklahoma,8
2021-08-14,41,Oregon,0
2021-08-14,42,Pennsylvania,10
2021-08-14,72,Puerto Rico,27
2021-08-14,44,Rhode Island,0
2021-08-14,45,South Carolina,7
2021-08-14,46,South Dakota,2
2021-08-14,47,Tennessee,9
2021-08-14,48,Texas,29
2021-08-14,US,US,337
2021-08-14,49,Utah,1
2021-08-14,51,Virginia,27
2021-08-14,78,Virgin Islands,0
2021-08-14,50,Vermont,0
2021-08-14,53,Washington,0
2021-08-14,55,Wisconsin,0
2021-08-14,54,West Virginia,4
2021-08-14,56,Wyoming,0
2021-08-21,02,Alaska,7
2021-08-21,01,Alabama,28
2021-08-21,05,Arkansas,8
2021-08-21,04,Arizona,12
2021-08-21,06,California,6
2021-08-21,08,Colorado,3
2021-08-21,09,Connecticut,0
2021-08-21,11,District of Columbia,0
2021-08-21,10,Delaware,1
2021-08-21,12,Florida,34
2021-08-21,13,Georgia,17
2021-08-21,15,Hawaii,0
2021-08-21,19,Iowa,3
2021-08-21,16,Idaho,1
2021-08-21,17,Illinois,5
2021-08-21,18,Indiana,33
2021-08-21,20,Kansas,1
2021-08-21,21,Kentucky,9
2021-08-21,22,Louisiana,0
2021-08-21,25,Massachusetts,3
2021-08-21,24,Maryland,1
2021-08-21,23,Maine,0
2021-08-21,26,Michigan,2
2021-08-21,27,Minnesota,0
2021-08-21,29,Missouri,5
2021-08-21,28,Mississippi,5
2021-08-21,30,Montana,0
2021-08-21,37,North Carolina,10
2021-08-21,38,North Dakota,1
2021-08-21,31,Nebraska,0
2021-08-21,33,New Hampshire,0
2021-08-21,34,New Jersey,5
2021-08-21,35,New Mexico,0
2021-08-21,32,Nevada,2
2021-08-21,36,New York,7
2021-08-21,39,Ohio,3
2021-08-21,40,Oklahoma,4
2021-08-21,41,Oregon,7
2021-08-21,42,Pennsylvania,12
2021-08-21,72,Puerto Rico,25
2021-08-21,44,Rhode Island,0
2021-08-21,45,South Carolina,9
2021-08-21,46,South Dakota,5
2021-08-21,47,Tennessee,3
2021-08-21,48,Texas,34
2021-08-21,US,US,336
2021-08-21,49,Utah,0
2021-08-21,51,Virginia,22
2021-08-21,78,Virgin Islands,0
2021-08-21,50,Vermont,0
2021-08-21,53,Washington,1
2021-08-21,55,Wisconsin,0
2021-08-21,54,West Virginia,2
2021-08-21,56,Wyoming,0
2021-08-28,02,Alaska,7
2021-08-28,01,Alabama,22
2021-08-28,05,Arkansas,7
2021-08-28,04,Arizona,7
2021-08-28,06,California,8
2021-08-28,08,Colorado,3
2021-08-28,09,Connecticut,0
2021-08-28,11,District of Columbia,0
2021-08-28,10,Delaware,2
2021-08-28,12,Florida,26
2021-08-28,13,Georgia,13
2021-08-28,15,Hawaii,0
2021-08-28,19,Iowa,0
2021-08-28,16,Idaho,0
2021-08-28,17,Illinois,0
2021-08-28,18,Indiana,21
2021-08-28,20,Kansas,3
2021-08-28,21,Kentucky,2
2021-08-28,22,Louisiana,12
2021-08-28,25,Massachusetts,2
2021-08-28,24,Maryland,0
2021-08-28,23,Maine,0
2021-08-28,26,Michigan,3
2021-08-28,27,Minnesota,2
2021-08-28,29,Missouri,3
2021-08-28,28,Mississippi,19
2021-08-28,30,Montana,0
2021-08-28,37,North Carolina,4
2021-08-28,38,North Dakota,3
2021-08-28,31,Nebraska,1
2021-08-28,33,New Hampshire,0
2021-08-28,34,New Jersey,5
2021-08-28,35,New Mexico,0
2021-08-28,32,Nevada,5
2021-08-28,36,New York,8
2021-08-28,39,Ohio,3
2021-08-28,40,Oklahoma,10
2021-08-28,41,Oregon,0
2021-08-28,42,Pennsylvania,12
2021-08-28,72,Puerto Rico,35
2021-08-28,44,Rhode Island,0
2021-08-28,45,South Carolina,5
2021-08-28,46,South Dakota,1
2021-08-28,47,Tennessee,6
2021-08-28,48,Texas,27
2021-08-28,US,US,302
2021-08-28,49,Utah,3
2021-08-28,51,Virginia,8
2021-08-28,78,Virgin Islands,0
2021-08-28,50,Vermont,2
2021-08-28,53,Washington,0
2021-08-28,55,Wisconsin,0
2021-08-28,54,West Virginia,2
2021-08-28,56,Wyoming,0
2021-09-04,02,Alaska,7
2021-09-04,01,Alabama,33
2021-09-04,05,Arkansas,5
2021-09-04,04,Arizona,8
2021-09-04,06,California,7
2021-09-04,08,Colorado,5
2021-09-04,09,Connecticut,0
2021-09-04,11,District of Columbia,0
2021-09-04,10,Delaware,0
2021-09-04,12,Florida,22
2021-09-04,13,Georgia,27
2021-09-04,15,Hawaii,0
2021-09-04,19,Iowa,0
2021-09-04,16,Idaho,1
2021-09-04,17,Illinois,2
2021-09-04,18,Indiana,21
2021-09-04,20,Kansas,6
2021-09-04,21,Kentucky,4
2021-09-04,22,Louisiana,4
2021-09-04,25,Massachusetts,1
2021-09-04,24,Maryland,1
2021-09-04,23,Maine,0
2021-09-04,26,Michigan,2
2021-09-04,27,Minnesota,0
2021-09-04,29,Missouri,2
2021-09-04,28,Mississippi,19
2021-09-04,30,Montana,0
2021-09-04,37,North Carolina,6
2021-09-04,38,North Dakota,2
2021-09-04,31,Nebraska,0
2021-09-04,33,New Hampshire,0
2021-09-04,34,New Jersey,4
2021-09-04,35,New Mexico,3
2021-09-04,32,Nevada,0
2021-09-04,36,New York,8
2021-09-04,39,Ohio,1
2021-09-04,40,Oklahoma,10
2021-09-04,41,Oregon,0
2021-09-04,42,Pennsylvania,23
2021-09-04,72,Puerto Rico,23
2021-09-04,44,Rhode Island,0
2021-09-04,45,South Carolina,1
2021-09-04,46,South Dakota,1
2021-09-04,47,Tennessee,8
2021-09-04,48,Texas,35
2021-09-04,US,US,324
2021-09-04,49,Utah,2
2021-09-04,51,Virginia,15
2021-09-04,78,Virgin Islands,0
2021-09-04,50,Vermont,0
2021-09-04,53,Washington,0
2021-09-04,55,Wisconsin,1
2021-09-04,54,West Virginia,4
2021-09-04,56,Wyoming,0
2021-09-11,02,Alaska,7
2021-09-11,01,Alabama,27
2021-09-11,05,Arkansas,2
2021-09-11,04,Arizona,3
2021-09-11,06,California,8
2021-09-11,08,Colorado,1
2021-09-11,09,Connecticut,0
2021-09-11,11,District of Columbia,0
2021-09-11,10,Delaware,0
2021-09-11,12,Florida,30
2021-09-11,13,Georgia,28
2021-09-11,15,Hawaii,0
2021-09-11,19,Iowa,1
2021-09-11,16,Idaho,0
2021-09-11,17,Illinois,4
2021-09-11,18,Indiana,12
2021-09-11,20,Kansas,0
2021-09-11,21,Kentucky,3
2021-09-11,22,Louisiana,2
2021-09-11,25,Massachusetts,1
2021-09-11,24,Maryland,1
2021-09-11,23,Maine,0
2021-09-11,26,Michigan,0
2021-09-11,27,Minnesota,0
2021-09-11,29,Missouri,2
2021-09-11,28,Mississippi,5
2021-09-11,30,Montana,1
2021-09-11,37,North Carolina,15
2021-09-11,38,North Dakota,6
2021-09-11,31,Nebraska,2
2021-09-11,33,New Hampshire,0
2021-09-11,34,New Jersey,6
2021-09-11,35,New Mexico,0
2021-09-11,32,Nevada,1
2021-09-11,36,New York,9
2021-09-11,39,Ohio,4
2021-09-11,40,Oklahoma,13
2021-09-11,41,Oregon,2
2021-09-11,42,Pennsylvania,12
2021-09-11,72,Puerto Rico,24
2021-09-11,44,Rhode Island,0
2021-09-11,45,South Carolina,4
2021-09-11,46,South Dakota,1
2021-09-11,47,Tennessee,2
2021-09-11,48,Texas,33
2021-09-11,US,US,293
2021-09-11,49,Utah,1
2021-09-11,51,Virginia,17
2021-09-11,78,Virgin Islands,0
2021-09-11,50,Vermont,0
2021-09-11,53,Washington,0
2021-09-11,55,Wisconsin,0
2021-09-11,54,West Virginia,3
2021-09-11,56,Wyoming,0
2021-09-18,02,Alaska,7
2021-09-18,01,Alabama,22
2021-09-18,05,Arkansas,5
2021-09-18,04,Arizona,4
2021-09-18,06,California,6
2021-09-18,08,Colorado,4
